-3.787478514892552	16.937392574462763
-2.003203130766794	8.01601565383397
-2.000389229022125	8.001946145110628
-1.80674379226192	7.033718961309599
-1.5890915077226926	5.945457538613463
-1.5887765248023835	5.943882624011918
-1.5530623254572324	5.765311627286162
-1.452490186562347	5.262450932811735
-1.4011474105564004	5.005737052782002
-1.3830819432530777	4.915409716265389
-1.254105406443162	4.27052703221581
-1.1736290270174314	3.8681451350871576
-1.143374501970976	3.716872509854881
-0.9334095074727988	2.6670475373639944
-0.9258467363905198	2.6292336819525994
-0.8998719743988283	2.499359871994141
-0.891743824982115	2.458719124910574
-0.8213319182186092	2.106659591093046
-0.8123696850462252	2.061848425231126
-0.7790380293282494	1.895190146641247
-0.7790067417766129	1.8950337088830644
-0.7777738163934089	1.8888690819670444
-0.7461499708729534	1.7307498543647672
-0.6680258567837558	1.3401292839187793
-0.6376624712823958	1.1883123564119793
-0.6273874127827351	1.1369370639136758
-0.6224067340539804	1.112033670269902
-0.6182929037729852	1.091464518864926
-0.6104598358179972	1.052299179089986
-0.586939074148862	0.9346953707443104
-0.5253232324225582	0.626616162112791
-0.5094653184698205	0.5473265923491022
-0.5075551313800671	0.5377756569003358
-0.4834236828313916	0.4171184141569584
-0.4748610598052943	0.3743052990264717
-0.4225960789631468	0.1129803948157341
-0.3635255232066339	0.1823723839668303
-0.3043037900909354	0.4784810495453229
-0.2974169265845339	0.5129153670773303
-0.2608737079510659	0.6956314602446703
-0.2391665778128776	0.8041671109356119
-0.2232419311548952	0.8837903442255239
-0.2106964292207695	0.9465178538961524
-0.194397944024927	1.0280102798753648
-0.1738436318471651	1.1307818407641743
-0.0962789847157371	1.5186050764213144
0.1482267595994206	2.7411337979971035
0.1794597348195884	2.897298674097942
0.1830245399150827	2.9151226995754134
0.2007716266659989	3.0038581333299947
0.2092291165491811	3.046145582745906
0.2100558374672599	3.0502791873363
0.2562007472798837	3.2810037363994184
0.2875356117446586	3.437678058723293
0.3397485465980259	3.698742732990129
0.3667607022020562	3.833803511010281
0.3770046970387697	3.885023485193849
0.4394324368147266	4.197162184073633
0.4476959065700438	4.238479532850219
0.4943105931718715	4.471552965859358
0.5574912046645708	4.787456023322854
0.6028052162633055	5.014026081316528
0.6333558564418349	5.166779282209174
0.6666753495386887	5.333376747693444
0.6716213205413789	5.358106602706894
0.6917707935880479	5.45885396794024
0.694330454751617	5.471652273758085
0.6953817285423914	5.476908642711957
0.7018225186180693	5.509112593090347
0.7063826032657374	5.531913016328687
0.7570957468056553	5.785478734028276
0.8518025346692134	6.259012673346067
0.8732231446207143	6.366115723103571
0.8792931130882674	6.396465565441337
0.8884412412998216	6.442206206499108
0.8894167960591558	6.447083980295779
0.900286647294765	6.501433236473825
0.9191747140000062	6.59587357000003
0.989582640994704	6.94791320497352
1.0003142923842168	7.001571461921084
1.054167685474096	7.27083842737048
1.0574275714092125	7.287137857046062
1.077548852926639	7.387744264633195
1.0947115751028371	7.473557875514185
1.0975181419716051	7.487590709858026
1.159956010551691	7.799780052758455
1.1963600462437305	7.981800231218653
1.2102386096007236	8.051193048003618
1.297134400872225	8.485672004361124
1.393484527314295	8.967422636571476
1.4965326274278283	9.48266313713914
1.601444143248641	10.007220716243204
1.6367921829986642	10.18396091499332
1.6560381928188477	10.280190964094237
1.7562460109419613	10.781230054709807
1.7723446026280356	10.861723013140178
1.916838033383719	11.584190166918594
2.115884119007889	12.579420595039446
2.160045049056453	12.800225245282263
2.2249890399747314	13.124945199873656
